"Ring","DateTime","Sex","Year","Longitude","Latitude","WindSp","WindDir","LoD","ID","mean_BLUP_logit","boldCat","speed","behaviour","State_HMM"
"WAAL70","2013-02-20 03:25:40","F",2013,63.19467,-47.47419,4.249105,24.11473,"L","70_2013_2",-1.465513,"shy",16.2708968999563,"travel","Travel"
"WAAL70","2013-02-20 03:40:40","F",2013,63.37856,-47.51786,4.371223,15.90457,"L","70_2013_2",-1.465513,"shy",16.2796862428099,"travel","Travel"
"WAAL70","2013-02-20 03:55:40","F",2013,63.57115,-47.53911,4.371223,17.25635,"L","70_2013_2",-1.465513,"shy",16.0798792179247,"travel","Travel"
"WAAL70","2013-02-20 04:10:40","F",2013,63.76067,-47.56313,4.477834,12.54342,"L","70_2013_2",-1.465513,"shy",15.6820475261714,"travel","Travel"
"WAAL70","2013-02-20 04:25:40","F",2013,63.94011,-47.60135,4.90047,18.58206,"L","70_2013_2",-1.465513,"shy",15.2434294662406,"travel","Travel"
"WAAL70","2013-02-20 04:40:40","F",2013,64.10933,-47.64841,4.90047,12.79528,"L","70_2013_2",-1.465513,"shy",15.7155430194352,"travel","Travel"
"WAAL70","2013-02-20 04:55:40","F",2013,64.29032,-47.68479,4.891713,15.03941,"L","70_2013_2",-1.465513,"shy",15.9076837948146,"travel","Travel"
"WAAL70","2013-02-20 05:10:40","F",2013,64.47579,-47.71637,5.014744,5.165961,"L","70_2013_2",-1.465513,"shy",16.1892482802297,"travel","Travel"
"WAAL70","2013-02-20 05:25:40","F",2013,64.66664,-47.74265,4.867718,7.052069,"L","70_2013_2",-1.465513,"shy",16.8980973267569,"travel","Travel"
"WAAL70","2013-02-20 05:40:40","F",2013,64.86794,-47.76238,4.867718,11.00215,"L","70_2013_2",-1.465513,"shy",16.0343981041279,"travel","Travel"
"WAAL70","2013-02-20 05:55:40","F",2013,65.05665,-47.78995,4.754329,17.17109,"L","70_2013_2",-1.465513,"shy",17.1605767314702,"travel","Travel"
"WAAL70","2013-02-20 06:10:40","F",2013,65.25804,-47.82151,4.474494,15.55284,"L","70_2013_2",-1.465513,"shy",13.7578233234312,"travel","Travel"
"WAAL70","2013-02-20 06:25:40","F",2013,65.41612,-47.85529,4.419115,0.03027264,"L","70_2013_2",-1.465513,"shy",13.3129414412419,"search","Travel"
"WAAL70","2013-02-20 09:40:40","F",2013,66.25288,-46.88647,4.912114,49.2112,"L","70_2013_2",-1.465513,"shy",7.70655766858194,"search","Search"
"WAAL70","2013-02-20 09:55:40","F",2013,66.31339,-46.83979,4.912114,4.948791,"L","70_2013_2",-1.465513,"shy",15.3037756479647,"search","Travel"
"WAAL70","2013-02-20 10:10:40","F",2013,66.49398,-46.83081,5.327744,27.14447,"L","70_2013_2",-1.465513,"shy",14.5586943060462,"search","Travel"
"WAAL70","2013-02-20 10:25:40","F",2013,66.64204,-46.89111,5.213373,33.44873,"L","70_2013_2",-1.465513,"shy",14.4215118270998,"travel","Travel"
"WAAL70","2013-02-20 10:40:40","F",2013,66.78585,-46.95418,5.213373,35.82549,"L","70_2013_2",-1.465513,"shy",14.189353131847,"travel","Travel"
"WAAL70","2013-02-20 10:55:40","F",2013,66.92361,-47.0202,5.126228,28.52005,"L","70_2013_2",-1.465513,"shy",14.7598798457533,"travel","Travel"
"WAAL70","2013-02-20 11:10:40","F",2013,67.08486,-47.06708,5.935422,28.88859,"L","70_2013_2",-1.465513,"shy",11.162221538255,"travel","Travel"
"WAAL70","2013-02-20 11:25:40","F",2013,67.20015,-47.11181,5.829053,0.7442638,"L","70_2013_2",-1.465513,"shy",12.8664341952925,"search","Travel"
"WAAL70","2013-02-20 11:40:40","F",2013,67.35307,-47.10818,5.829053,37.57862,"L","70_2013_2",-1.465513,"shy",14.9726236189603,"search","Travel"
"WAAL70","2013-02-20 11:55:40","F",2013,67.48857,-47.02964,5.481695,56.78841,"L","70_2013_2",-1.465513,"shy",14.721173890476,"search","Travel"
"WAAL70","2013-02-20 12:10:40","F",2013,67.55642,-46.91985,5.825093,73.5268,"L","70_2013_2",-1.465513,"shy",14.8190214395281,"search","Travel"
"WAAL70","2013-02-20 12:25:40","F",2013,67.58131,-46.80112,5.471236,70.04703,"L","70_2013_2",-1.465513,"shy",14.384140587914,"travel","Travel"
"WAAL70","2013-02-20 12:40:40","F",2013,67.60915,-46.68627,5.471236,56.34858,"L","70_2013_2",-1.465513,"shy",13.6718030869195,"search","Travel"
"WAAL70","2013-02-20 12:55:40","F",2013,67.67233,-46.58447,5.649712,38.7732,"L","70_2013_2",-1.465513,"shy",13.8938877787214,"search","Travel"
"WAAL70","2013-02-20 13:10:40","F",2013,67.768,-46.49328,5.175826,18.43891,"L","70_2013_2",-1.465513,"shy",13.3454383979819,"travel","Travel"
"WAAL70","2013-02-20 15:40:40","F",2013,69.26037,-46.72415,5.669538,74.21099,"D","70_2013_2",-1.465513,"shy",10.5307064471282,"travel","Travel"
"WAAL70","2013-02-20 15:55:40","F",2013,69.35039,-46.78298,5.669538,72.5992,"D","70_2013_2",-1.465513,"shy",12.1688446354326,"travel","Travel"
"WAAL70","2013-02-20 16:10:40","F",2013,69.4573,-46.84892,5.842892,69.59884,"D","70_2013_2",-1.465513,"shy",11.8589273837805,"travel","Travel"
"WAAL70","2013-02-20 16:25:40","F",2013,69.55603,-46.91718,5.842892,68.55975,"D","70_2013_2",-1.465513,"shy",11.9058089166585,"travel","Search"
"WAAL70","2013-02-20 16:40:40","F",2013,69.65708,-46.98447,5.877609,69.78849,"D","70_2013_2",-1.465513,"shy",11.5738766537181,"travel","Search"
"WAAL70","2013-02-20 16:55:40","F",2013,69.75696,-47.0488,5.877609,66.49708,"D","70_2013_2",-1.465513,"shy",2.81875079230348,"travel","Rest"
"WAAL70","2013-02-20 17:10:40","F",2013,69.78257,-47.0635,5.855283,15.87093,"D","70_2013_2",-1.465513,"shy",0.213359936486411,NA,"Rest"
"WAAL70","2013-02-20 17:25:40","F",2013,69.7851,-47.06339,5.855283,10.15046,"D","70_2013_2",-1.465513,"shy",0.202862698236486,NA,"Rest"
"WAAL70","2013-02-20 17:40:40","F",2013,69.78748,-47.06313,5.855283,3.044621,"D","70_2013_2",-1.465513,"shy",0.19654924266856,"rest","Rest"
"WAAL70","2013-02-20 17:55:40","F",2013,69.78972,-47.06268,5.855283,1.682898,"D","70_2013_2",-1.465513,"shy",0.182872295886403,"rest","Rest"
"WAAL70","2013-02-20 18:10:40","F",2013,69.79179,-47.06223,5.763191,6.188535,"D","70_2013_2",-1.465513,"shy",0.186166847611377,"rest","Rest"
"WAAL70","2013-02-20 18:25:40","F",2013,69.79391,-47.0618,5.763191,3.064531,"D","70_2013_2",-1.465513,"shy",0.209347234421857,NA,"Rest"
"WAAL70","2013-02-20 18:40:40","F",2013,69.79638,-47.0616,5.763191,15.49143,"D","70_2013_2",-1.465513,"shy",0.224858035963695,"rest","Rest"
"WAAL70","2013-02-20 18:55:40","F",2013,69.79904,-47.06177,5.763191,19.19502,"D","70_2013_2",-1.465513,"shy",0.193531133090709,"rest","Rest"
"WAAL70","2013-02-20 19:10:40","F",2013,69.80131,-47.06202,5.776417,2.883759,"D","70_2013_2",-1.465513,"shy",0.201528795123804,NA,"Rest"
"WAAL70","2013-02-20 20:55:40","F",2013,69.81616,-47.0612,5.978006,10.00243,"D","70_2013_2",-1.465513,"shy",0.115128168971927,"rest","Rest"
"WAAL70","2013-02-20 21:10:40","F",2013,69.81752,-47.0613,6.815643,6.522308,"D","70_2013_2",-1.465513,"shy",0.122624931104309,NA,"Rest"
"WAAL70","2013-02-20 21:25:40","F",2013,69.81893,-47.06155,6.815643,6.562785,"D","70_2013_2",-1.465513,"shy",0.171040616026685,NA,"Rest"
"WAAL70","2013-02-20 21:40:40","F",2013,69.8209,-47.06189,6.815643,5.83759,"D","70_2013_2",-1.465513,"shy",0.196363312434904,"rest","Rest"
"WAAL70","2013-02-20 21:55:40","F",2013,69.82298,-47.06261,6.815643,3.68441,"D","70_2013_2",-1.465513,"shy",0.205120689589938,NA,"Rest"
"WAAL70","2013-02-20 22:10:40","F",2013,69.82519,-47.06331,6.974458,5.512479,"D","70_2013_2",-1.465513,"shy",0.184199824293791,"rest","Rest"
"WAAL70","2013-02-20 22:25:40","F",2013,69.8272,-47.0639,6.974458,7.907803,"D","70_2013_2",-1.465513,"shy",0.17256943090835,NA,"Rest"
"WAAL70","2013-02-20 22:40:40","F",2013,69.82922,-47.06414,6.974458,11.48861,"D","70_2013_2",-1.465513,"shy",0.209060163990437,NA,"Rest"
"WAAL70","2013-02-20 22:55:40","F",2013,69.83169,-47.06432,6.974458,3.030992,"D","70_2013_2",-1.465513,"shy",0.267154444359782,"rest","Search"
"WAAL70","2013-02-20 23:10:40","F",2013,69.83476,-47.06487,7.028752,8.065367,"D","70_2013_2",-1.465513,"shy",0.262624052269934,"search","Travel"
"WAAL70","2013-02-20 23:25:40","F",2013,69.8378,-47.06535,7.17688,38.99092,"D","70_2013_2",-1.465513,"shy",4.11300999274105,NA,"Travel"
"WAAL70","2013-02-20 23:40:40","F",2013,69.86157,-47.09444,7.17688,36.58286,"D","70_2013_2",-1.465513,"shy",9.95320463222603,"travel","Search"
"WAAL70","2013-02-20 23:55:40","F",2013,69.92346,-47.16312,7.539221,19.65743,"D","70_2013_2",-1.465513,"shy",11.999784013522,"travel","Travel"
"WAAL70","2013-02-21 00:10:40","F",2013,70.03612,-47.22289,7.553029,37.60471,"D","70_2013_2",-1.465513,"shy",13.1068133368668,"search","Travel"
"WAAL70","2013-02-21 00:25:40","F",2013,70.18865,-47.20012,7.828565,46.98032,"L","70_2013_2",-1.465513,"shy",16.4206815642322,"travel","Travel"
"WAAL70","2013-02-21 12:55:40","F",2013,71.60379,-48.56545,11.57985,127.3324,"L","70_2013_2",-1.465513,"shy",1.77841687071049,"rest","Travel"
"WAAL70","2013-02-21 13:10:40","F",2013,71.58629,-48.574,11.42968,107.302,"L","70_2013_2",-1.465513,"shy",5.98158133102536,"search","Travel"
"WAAL70","2013-02-21 13:25:40","F",2013,71.54693,-48.61482,11.42968,102.4292,"L","70_2013_2",-1.465513,"shy",13.2272795113017,"travel","Travel"
"WAAL70","2013-02-21 13:40:40","F",2013,71.47164,-48.70963,11.42968,103.4006,"L","70_2013_2",-1.465513,"shy",13.7037698725698,"travel","Travel"
"WAAL70","2013-02-21 13:55:40","F",2013,71.39098,-48.80697,11.42968,106.9164,"L","70_2013_2",-1.465513,"shy",13.1422432493826,"travel","Travel"
"WAAL70","2013-02-21 14:10:40","F",2013,71.30493,-48.89702,11.68006,104.6645,"L","70_2013_2",-1.465513,"shy",13.1416219585938,"travel","Search"
"WAAL70","2013-02-21 14:25:40","F",2013,71.21857,-48.987,11.68006,105.0977,"L","70_2013_2",-1.465513,"shy",8.62781053019271,"travel","Search"
"WAAL70","2013-02-21 14:40:40","F",2013,71.16113,-49.0458,11.68006,117.2029,"L","70_2013_2",-1.465513,"shy",0.41753314900868,NA,"Rest"
"WAAL70","2013-02-21 14:55:40","F",2013,71.1575,-49.0482,11.68006,70.65249,"L","70_2013_2",-1.465513,"shy",0.183698042543863,"rest","Rest"
"WAAL70","2013-02-21 15:10:40","F",2013,71.15886,-49.04701,11.16756,65.2467,"D","70_2013_2",-1.465513,"shy",0.165678944773163,"rest","Rest"
"WAAL70","2013-02-21 15:25:40","F",2013,71.16024,-49.04602,11.16756,61.9937,"D","70_2013_2",-1.465513,"shy",0.163710535904204,NA,"Rest"
"WAAL70","2013-02-21 15:40:40","F",2013,71.16168,-49.04509,11.16756,54.67933,"D","70_2013_2",-1.465513,"shy",0.13305614570316,NA,"Rest"
"WAAL70","2013-02-21 15:55:40","F",2013,71.16299,-49.04444,11.16756,51.83596,"D","70_2013_2",-1.465513,"shy",0.155136700405033,"rest","Rest"
"WAAL70","2013-02-21 16:10:40","F",2013,71.16457,-49.04373,11.06261,75.16286,"D","70_2013_2",-1.465513,"shy",0.234176130111541,NA,"Rest"
"WAAL70","2013-02-21 16:25:40","F",2013,71.16619,-49.04216,11.06261,68.24288,"D","70_2013_2",-1.465513,"shy",0.216999703911669,"rest","Rest"
"WAAL70","2013-02-23 11:55:40","F",2013,64.81243,-51.46497,4.438529,103.3147,"L","70_2013_2",-1.465513,"shy",12.0434401317059,"search","Travel"
"WAAL70","2013-02-23 12:10:40","F",2013,64.71901,-51.38681,3.236123,120.6073,"L","70_2013_2",-1.465513,"shy",11.7666970349021,"travel","Travel"
"WAAL70","2013-02-23 12:25:40","F",2013,64.62912,-51.30988,5.580856,173.1242,"L","70_2013_2",-1.465513,"shy",11.2022914585903,"travel","Travel"
"WAAL70","2013-02-23 12:40:40","F",2013,64.5508,-51.23359,5.11681,175.3871,"L","70_2013_2",-1.465513,"shy",10.9640886587046,"travel","Travel"
"WAAL70","2013-02-23 12:55:40","F",2013,64.47822,-51.15739,5.11681,176.6076,"L","70_2013_2",-1.465513,"shy",10.5685708439617,"travel","Travel"
"WAAL70","2013-02-23 13:10:40","F",2013,64.42531,-51.07856,4.793843,169.8395,"L","70_2013_2",-1.465513,"shy",10.5695785962406,"travel","Travel"
"WAAL70","2013-02-23 13:25:40","F",2013,64.37257,-50.9997,6.50444,168.7327,"L","70_2013_2",-1.465513,"shy",8.49094001507386,"travel","Travel"
"WAAL70","2013-02-23 13:40:40","F",2013,64.28713,-50.95693,6.50444,165.3079,"L","70_2013_2",-1.465513,"shy",8.43247382312758,"travel","Travel"
"WAAL70","2013-02-23 13:55:40","F",2013,64.19848,-50.91772,6.50444,146.4868,"L","70_2013_2",-1.465513,"shy",9.25108570934952,"travel","Travel"
"WAAL70","2013-02-23 14:10:40","F",2013,64.08446,-50.89681,5.460663,131.5292,"L","70_2013_2",-1.465513,"shy",11.4091261363782,"travel","Travel"
"WAAL70","2013-02-23 14:25:40","F",2013,63.93834,-50.89108,5.460663,140.0223,"L","70_2013_2",-1.465513,"shy",10.6084823636299,"travel","Travel"
"WAAL70","2013-02-23 14:40:40","F",2013,63.80525,-50.87314,5.02787,140.6742,"L","70_2013_2",-1.465513,"shy",10.2528879210313,"travel","Travel"
"WAAL70","2013-02-23 14:55:40","F",2013,63.67831,-50.85153,5.02787,125.342,"L","70_2013_2",-1.465513,"shy",11.9685514839601,"travel","Travel"
"WAAL70","2013-02-23 15:10:40","F",2013,63.52487,-50.85199,3.482473,130.1385,"L","70_2013_2",-1.465513,"shy",9.65119608196368,"travel","Travel"
"WAAL70","2013-02-23 15:25:40","F",2013,63.40119,-50.85434,3.482473,125.2207,"L","70_2013_2",-1.465513,"shy",10.3608681585763,"travel","Travel"
"WAAL70","2013-02-24 01:40:40","F",2013,53.66748,-51.33616,8.683475,81.26594,"L","70_2013_2",-1.465513,"shy",7.31097867516768,"search","Search"
"WAAL70","2013-02-24 01:55:40","F",2013,53.61197,-51.38412,8.327143,121.2309,"L","70_2013_2",-1.465513,"shy",0.492310815541423,NA,"Search"
"WAAL70","2013-02-24 02:10:40","F",2013,53.61268,-51.38808,8.189973,27.94944,"L","70_2013_2",-1.465513,"shy",0.375582990420765,"search","Search"
"WAAL70","2013-02-24 02:25:40","F",2013,53.60944,-51.38581,8.189973,13.91781,"L","70_2013_2",-1.465513,"shy",0.647171397228183,"search","Search"
"WAAL70","2013-02-24 02:40:40","F",2013,53.6011,-51.38522,8.189973,41.90047,"L","70_2013_2",-1.465513,"shy",0.432660068730828,"rest","Rest"
"WAAL70","2013-02-24 02:55:40","F",2013,53.59849,-51.38212,8.189973,10.07931,"L","70_2013_2",-1.465513,"shy",0.283359200961961,"rest","Rest"
"WAAL70","2013-02-24 03:10:40","F",2013,53.59532,-51.38096,8.172542,8.129392,"L","70_2013_2",-1.465513,"shy",0.277344021653897,"rest","Rest"
"WAAL70","2013-02-24 03:25:40","F",2013,53.5921,-51.37996,8.172542,37.30403,"L","70_2013_2",-1.465513,"shy",0.259576365900477,"rest","Rest"
"WAAL70","2013-02-24 03:40:40","F",2013,53.59019,-51.37823,8.172542,36.70929,"L","70_2013_2",-1.465513,"shy",0.278226548594083,"rest","Rest"
"WAAL70","2013-02-24 03:55:40","F",2013,53.58811,-51.37639,8.172542,35.96249,"L","70_2013_2",-1.465513,"shy",0.302170349106333,"rest","Rest"
"WAAL70","2013-02-24 04:10:40","F",2013,53.58581,-51.37441,8.421826,35.09306,"L","70_2013_2",-1.465513,"shy",0.350068649020098,NA,"Rest"
"WAAL70","2013-02-24 04:25:40","F",2013,53.58293,-51.37222,8.421826,23.49372,"L","70_2013_2",-1.465513,"shy",0.266382747521734,"rest","Rest"
"WAAL70","2013-02-24 04:40:40","F",2013,53.58025,-51.37086,8.421826,15.80182,"L","70_2013_2",-1.465513,"shy",0.296401302311186,"rest","Rest"
"WAAL70","2013-02-24 04:55:40","F",2013,53.57697,-51.36961,8.421826,11.60316,"L","70_2013_2",-1.465513,"shy",0.344076461896562,"rest","Rest"
"WAAL70","2013-02-24 05:10:40","F",2013,53.573,-51.36834,8.366734,24.36942,"L","70_2013_2",-1.465513,"shy",0.370335327018791,"rest","Rest"
"WAAL70","2013-02-24 07:10:40","F",2013,53.55213,-51.35274,8.639411,44.71924,"L","70_2013_2",-1.465513,"shy",0.31547228331609,"rest","Rest"
"WAAL70","2013-02-24 07:25:40","F",2013,53.54965,-51.35071,8.639411,37.19663,"L","70_2013_2",-1.465513,"shy",0.296385445577166,NA,"Rest"
"WAAL70","2013-02-24 07:40:40","F",2013,53.54694,-51.34901,8.639411,40.69278,"L","70_2013_2",-1.465513,"shy",0.355318490030884,"rest","Rest"
"WAAL70","2013-02-24 07:55:40","F",2013,53.5439,-51.34685,8.639411,45.93373,"L","70_2013_2",-1.465513,"shy",0.353367776924946,"rest","Rest"
"WAAL70","2013-02-24 08:10:40","F",2013,53.5412,-51.34454,8.571799,60.15031,"L","70_2013_2",-1.465513,"shy",0.350087665116103,"rest","Rest"
"WAAL70","2013-02-24 08:25:40","F",2013,53.53936,-51.34195,8.571799,35.30278,"L","70_2013_2",-1.465513,"shy",0.334984361504639,NA,"Rest"
"WAAL70","2013-02-24 08:40:40","F",2013,53.5361,-51.34016,8.571799,31.94773,"L","70_2013_2",-1.465513,"shy",0.344160603526074,"rest","Rest"
"WAAL70","2013-02-24 08:55:40","F",2013,53.53258,-51.33845,8.571799,38.82698,"L","70_2013_2",-1.465513,"shy",0.406261587262186,"rest","Rest"
"WAAL70","2013-02-24 09:10:40","F",2013,53.52885,-51.33613,7.586299,49.19104,"L","70_2013_2",-1.465513,"shy",0.41145226751667,"rest","Rest"
"WAAL70","2013-02-24 09:25:40","F",2013,53.5247,-51.33404,7.586299,50.24471,"L","70_2013_2",-1.465513,"shy",0.388084392324583,"rest","Rest"
"WAAL70","2013-02-24 09:40:40","F",2013,53.52085,-51.33202,7.586299,49.6063,"L","70_2013_2",-1.465513,"shy",0.445448305857338,"rest","Rest"
"WAAL70","2013-02-24 09:55:40","F",2013,53.51638,-51.32974,7.586299,39.51731,"L","70_2013_2",-1.465513,"shy",0.487648979546608,"rest","Rest"
"WAAL70","2013-02-24 10:10:40","F",2013,53.51087,-51.32781,7.709834,31.8018,"L","70_2013_2",-1.465513,"shy",0.39760920796113,"rest","Search"
"WAAL70","2013-02-24 10:25:40","F",2013,53.50603,-51.32671,7.709834,11.58987,"L","70_2013_2",-1.465513,"shy",0.349735000360107,"rest","Travel"
"WAAL70","2013-02-24 10:40:40","F",2013,53.5015,-51.32672,7.709834,74.02855,"L","70_2013_2",-1.465513,"shy",8.79273599144288,"travel","Travel"
"WAAL9","2017-01-29 17:58:39","M",2017,54.65655,-48.33196,4.233513,77.85181,"D","9_2017_1",-2.151887,"shy",0.238833845289444,"rest","Search"
"WAAL9","2017-01-29 18:13:39","M",2017,54.65753,-48.33378,3.973898,70.27441,"D","9_2017_1",-2.151887,"shy",0.212804492356196,"rest","Rest"
"WAAL9","2017-01-29 18:28:39","M",2017,54.65872,-48.33531,3.973898,67.52796,"D","9_2017_1",-2.151887,"shy",0.199896536373874,"rest","Rest"
"WAAL9","2017-01-29 18:43:39","M",2017,54.65994,-48.33671,3.973898,61.61072,"D","9_2017_1",-2.151887,"shy",0.230582796285167,"rest","Rest"
"WAAL9","2017-01-29 18:58:39","M",2017,54.66159,-48.33822,3.973898,56.46353,"D","9_2017_1",-2.151887,"shy",0.255915306209657,"rest","Rest"
"WAAL9","2017-01-29 19:13:39","M",2017,54.66364,-48.33978,3.644075,44.36503,"D","9_2017_1",-2.151887,"shy",0.237976579832402,"rest","Rest"
"WAAL9","2017-01-29 19:28:39","M",2017,54.66587,-48.34101,3.644075,39.43879,"D","9_2017_1",-2.151887,"shy",0.231895810524272,"rest","Rest"
"WAAL9","2017-01-29 19:43:39","M",2017,54.66819,-48.34208,3.644075,32.14114,"D","9_2017_1",-2.151887,"shy",0.233194408948016,"rest","Rest"
"WAAL9","2017-01-29 19:58:39","M",2017,54.67071,-48.34295,3.644075,28.99152,"D","9_2017_1",-2.151887,"shy",0.234251210026302,"rest","Rest"
"WAAL9","2017-01-29 20:13:39","M",2017,54.67331,-48.34373,3.632941,32.08915,"D","9_2017_1",-2.151887,"shy",0.242461265794691,"rest","Rest"
"WAAL9","2017-01-29 20:28:39","M",2017,54.67591,-48.34466,3.632941,33.72436,"D","9_2017_1",-2.151887,"shy",0.250136259754145,"rest","Rest"
"WAAL9","2017-01-29 20:43:39","M",2017,54.67855,-48.34567,3.632941,33.79882,"D","9_2017_1",-2.151887,"shy",0.244630053780752,"rest","Rest"
"WAAL9","2017-01-29 20:58:39","M",2017,54.68113,-48.34666,3.632941,35.18624,"D","9_2017_1",-2.151887,"shy",0.244324750036506,"rest","Rest"
"WAAL9","2017-01-29 21:13:39","M",2017,54.68367,-48.34769,3.673813,29.12054,"D","9_2017_1",-2.151887,"shy",0.250964022401133,"rest","Rest"
"WAAL9","2017-01-29 21:28:39","M",2017,54.68641,-48.34859,3.673813,19.96574,"D","9_2017_1",-2.151887,"shy",0.251745256776338,"rest","Rest"
"WAAL9","2017-01-31 11:28:39","M",2017,67.43216,-49.53149,5.354566,11.56561,"L","9_2017_1",-2.151887,"shy",0.187649345721423,NA,"Rest"
"WAAL9","2017-01-31 11:43:39","M",2017,67.43329,-49.53016,5.354566,8.900541,"L","9_2017_1",-2.151887,"shy",0.159453517439331,NA,"Rest"
"WAAL9","2017-01-31 11:58:39","M",2017,67.43433,-49.52906,5.354566,19.02533,"L","9_2017_1",-2.151887,"shy",0.114142782179246,"rest","Rest"
"WAAL9","2017-01-31 12:13:39","M",2017,67.43485,-49.5282,5.29332,13.48149,"L","9_2017_1",-2.151887,"shy",0.133179119116164,"rest","Rest"
"WAAL9","2017-01-31 12:28:39","M",2017,67.43547,-49.5272,5.29332,26.71245,"L","9_2017_1",-2.151887,"shy",0.137495099086939,"rest","Rest"
"WAAL9","2017-01-31 12:43:39","M",2017,67.43573,-49.5261,5.29332,26.8867,"L","9_2017_1",-2.151887,"shy",0.118691089793034,NA,"Rest"
"WAAL9","2017-01-31 12:58:39","M",2017,67.43595,-49.52515,5.29332,77.62607,"L","9_2017_1",-2.151887,"shy",0.0382897854429739,"rest","Search"
"WAAL9","2017-01-31 13:13:39","M",2017,67.43563,-49.52492,5.155736,91.47233,"L","9_2017_1",-2.151887,"shy",0.0743067794929005,NA,"Rest"
"WAAL9","2017-01-31 13:28:39","M",2017,67.43481,-49.52464,5.155736,92.03668,"L","9_2017_1",-2.151887,"shy",0.105481651863736,"rest","Rest"
"WAAL9","2017-01-31 13:43:39","M",2017,67.43364,-49.52425,5.155736,99.27923,"L","9_2017_1",-2.151887,"shy",0.0725099395942893,"rest","Rest"
"WAAL9","2017-01-31 13:58:39","M",2017,67.43279,-49.52405,5.155736,149.932,"L","9_2017_1",-2.151887,"shy",0.0457752221881238,"rest","Search"
"WAAL9","2017-01-31 14:13:39","M",2017,67.4323,-49.52424,5.135633,150.0895,"L","9_2017_1",-2.151887,"shy",0.0966863430103155,NA,"Rest"
"WAAL9","2017-01-31 14:28:39","M",2017,67.43136,-49.52473,5.135633,170.8154,"L","9_2017_1",-2.151887,"shy",0.124770976580765,"rest","Rest"
"WAAL9","2017-01-31 14:43:39","M",2017,67.43057,-49.5256,5.135633,178.8516,"L","9_2017_1",-2.151887,"shy",0.155118934024195,"rest","Rest"
"WAAL9","2017-01-31 14:58:39","M",2017,67.42983,-49.52676,5.135633,97.52483,"L","9_2017_1",-2.151887,"shy",4.09802805782895,"search","Search"
"WAAL9","2017-02-01 02:28:39","M",2017,67.63289,-49.85486,4.355776,2.516138,"L","9_2017_1",-2.151887,"shy",9.23325487493887,"search","Search"
"WAAL9","2017-02-01 02:43:39","M",2017,67.58034,-49.78826,4.160979,51.4937,"L","9_2017_1",-2.151887,"shy",7.05371628879668,"search","Search"
"WAAL9","2017-02-01 02:58:39","M",2017,67.49449,-49.7746,4.160979,93.69246,"L","9_2017_1",-2.151887,"shy",5.16259969145884,"search","Search"
"WAAL9","2017-02-01 03:13:39","M",2017,67.4376,-49.79452,3.995521,128.8737,"L","9_2017_1",-2.151887,"shy",6.12880594846495,"search","Search"
"WAAL9","2017-02-01 03:28:39","M",2017,67.41269,-49.84145,3.995521,174.0596,"L","9_2017_1",-2.151887,"shy",7.7147008477841,"search","Search"
"WAAL9","2017-02-01 03:43:39","M",2017,67.47242,-49.89061,3.995521,149.089,"L","9_2017_1",-2.151887,"shy",9.94089172230107,"search","Search"
"WAAL9","2017-02-01 03:58:39","M",2017,67.58381,-49.92705,3.995521,129.8973,"L","9_2017_1",-2.151887,"shy",11.3300785548217,"travel","Travel"
"WAAL9","2017-02-01 04:13:39","M",2017,67.725,-49.93931,3.776649,147.5436,"L","9_2017_1",-2.151887,"shy",11.4930683001692,"travel","Travel"
"WAAL9","2017-02-01 04:28:39","M",2017,67.86282,-49.96742,4.044876,168.7237,"L","9_2017_1",-2.151887,"shy",10.3152024825703,"travel","Search"
"WAAL9","2017-02-01 04:43:39","M",2017,67.96488,-50.01905,3.254169,107.0262,"L","9_2017_1",-2.151887,"shy",10.415946865628,"travel","Search"
"WAAL9","2017-02-01 04:58:39","M",2017,68.08718,-49.98858,3.396093,69.8234,"L","9_2017_1",-2.151887,"shy",14.4778561664558,"travel","Search"
"WAAL9","2017-02-01 05:13:39","M",2017,68.18081,-49.88808,3.745854,78.55273,"L","9_2017_1",-2.151887,"shy",14.0249530047474,"travel","Travel"
"WAAL9","2017-02-01 05:28:39","M",2017,68.26399,-49.78804,3.745854,63.3146,"L","9_2017_1",-2.151887,"shy",14.705680708566,"travel","Travel"
"WAAL9","2017-02-01 05:43:39","M",2017,68.30545,-49.67207,4.443455,56.61294,"L","9_2017_1",-2.151887,"shy",16.3486893655605,"travel","Travel"
"WAAL9","2017-02-01 05:58:39","M",2017,68.34388,-49.54211,4.656113,67.90264,"L","9_2017_1",-2.151887,"shy",16.5222030604838,"travel","Travel"
"WAAL9","2017-02-05 06:28:39","M",2017,83.097,-56.17774,10.31011,89.19011,"L","9_2017_1",-2.151887,"shy",13.3988989678869,"travel","Travel"
"WAAL9","2017-02-05 06:43:39","M",2017,83.19623,-56.27111,10.28226,83.49382,"L","9_2017_1",-2.151887,"shy",11.3313643708932,"travel","Travel"
"WAAL9","2017-02-05 06:58:39","M",2017,83.295,-56.34466,10.28226,71.62814,"L","9_2017_1",-2.151887,"shy",6.57923999940874,"travel","Travel"
"WAAL9","2017-02-05 07:13:39","M",2017,83.36704,-56.37992,10.43746,72.0333,"L","9_2017_1",-2.151887,"shy",14.3200013924795,"travel","Travel"
"WAAL9","2017-02-05 07:28:39","M",2017,83.52274,-56.45749,10.43746,81.84524,"L","9_2017_1",-2.151887,"shy",15.8325559282502,"travel","Travel"
